Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-BA,5.0,17:23:07.807551,2024-02-29,17:23:08.807878,0 days 00:00:01.000327
0
8
6
7
5
4
3
2
1
0
0
8
3
3
3
3
0,1,2,3,4
2.102,2.254,1.085,2.114,1.673
0.499,0.172,1.66,1.259,0.179
1.989,0.688,0.406,0.424,0.103
2.424,3.781,1.461,4.798,4.963
2.18,-0.199,1.406,1.705,1.764
4.279,2.082,4.055,3.032,3.647
0.996,0.206,0.451,0.757,0.066
4.289,6.548,4.066,4.151,2.3
2.968,3.579,0.335,3.741,1.312
4.292,5.54,2.135,4.892,2.932
0.643,0.246,3.38,2.709,0.308
4.032,1.556,0.666,0.566,0.176
4.783,9.344,2.799,11.724,7.676
4.234,-0.716,2.684,3.717,2.725
8.943,5.049,8.252,7.153,5.663
1.577,0.306,0.678,1.266,0.093
8.964,16.336,8.275,10.049,3.571
6.0,8.83,0.433,8.992,2.033
8.969,13.787,4.217,11.974,4.555
0.782,0.405,6.834,6.324,0.471
8.384,3.715,1.129,0.773,0.266
9.934,19.806,5.683,18.723,11.155
8.602,-1.787,5.424,5.746,3.952
20.023,10.587,17.97,11.315,8.242
2.158,0.406,0.905,1.775,0.12
20.073,34.812,18.022,16.008,5.193
12.884,18.701,0.352,14.297,2.95
20.084,29.341,8.879,19.131,6.629
0.229,0.618,14.776,9.974,0.672
18.665,7.722,1.921,0.977,0.373
22.364,40.837,12.216,25.844,15.751
19.089,-3.992,11.624,7.806,5.569
47.169,21.697,40.294,15.547,11.644
3.245,0.56,1.297,2.288,0.15
47.292,71.99,40.413,22.07,7.33
29.616,38.542,0.033,19.693,4.156
47.319,60.632,19.52,26.413,9.363
-1.498,1.0,32.995,13.685,0.931
43.83,15.748,3.619,1.179,0.508
44.392,77.898,24.853,53.718,35.23
37.53,-8.009,23.597,14.727,12.356
96.365,41.22,84.417,31.46,26.011
4.332,0.714,1.689,2.801,0.18
96.623,137.597,84.67,45.56,16.317
59.586,73.5,-0.993,40.423,9.184
96.679,115.832,40.348,54.949,20.886
-5.606,1.557,68.933,27.437,1.935
89.369,29.819,6.615,0.404,0.985
87.076,145.74,50.658,126.902,88.175
73.182,-15.436,48.036,32.607,30.788
192.307,76.926,175.004,73.074,65.049
5.965,0.929,2.3,3.766,0.239
192.83,257.745,175.533,107.173,40.727
117.839,137.488,-3.299,94.75,22.83
192.943,216.91,83.006,129.879,52.191
-14.157,2.511,142.68,63.345,4.642
178.142,55.535,12.584,-2.031,2.259
178.345,228.787,122.113,238.997,199.334
149.097,-24.581,115.65,59.601,69.443
399.868,120.612,428.624,136.589,146.991
7.598,1.144,2.911,4.731,0.298
400.969,404.859,429.928,201.463,91.94
243.105,215.815,-10.89,177.828,51.431
401.207,340.666,201.85,244.661,117.888
-34.761,3.631,348.946,118.08,10.264
370.049,86.985,28.261,-6.298,4.87
372.87,335.759,306.671,425.425,442.294
310.748,-36.405,290.266,104.239,153.911
843.377,176.865,1084.694,242.076,326.083
10.209,1.382,4.099,6.001,0.396
845.715,594.386,1088.004,358.225,203.859
510.418,316.705,-30.932,315.91,113.921
846.221,500.094,509.069,435.566,261.469
-79.76,5.035,882.446,208.938,22.523
780.042,127.471,68.445,-13.745,10.547
    Solución ideal
493.316
224.588
466.974
231.404
170.556
    Índice de similitud
1.329
0.523
1.476
0.008
1.683
0.907
1.736
0.124
0.36
Índice de similitud
0.008
0.124
0.36
0.523
0.907
1.329
1.476
1.683
1.736
Puntuación Global,Alternativa
0.02,3
0.116,7
0.348,8
0.525,1
0.894,5
1.333,0
1.467,2
1.669,4
1.722,6
Puntuación Global,Alternativa
0.008,3
0.124,7
0.36,8
0.523,1
0.907,5
1.329,0
1.476,2
1.683,4
1.736,6
C1,C2,C3,C4,C5
0.523,0.604,0.279,0.822,0.81
0.475,0.005,0.273,0.318,0.3
0.847,0.339,0.763,0.541,0.743
0.254,0.053,0.099,0.182,0.006
0.84,0.993,0.761,0.717,0.481
0.599,0.545,0.075,0.673,0.274
0.832,0.832,0.408,0.872,0.617
0.174,0.039,0.638,0.524,0.064
0.777,0.229,0.136,0.157,0.038
0.507,0.581,0.281,0.835,0.943
0.461,-0.015,0.273,0.329,0.341
0.835,0.322,0.763,0.55,0.758
0.244,0.04,0.098,0.185,0.011
0.832,0.982,0.763,0.73,0.484
0.593,0.537,0.075,0.676,0.276
0.828,0.827,0.408,0.871,0.618
0.172,0.036,0.638,0.518,0.065
0.777,0.229,0.136,0.157,0.038
0.721,0.93,0.423,1.162,1.737
0.656,-0.044,0.409,0.464,0.621
1.201,0.512,1.143,0.766,1.305
0.345,0.052,0.145,0.257,0.024
1.201,1.601,1.145,1.016,0.826
0.856,0.874,0.112,0.932,0.472
1.199,1.352,0.611,1.196,1.053
0.248,0.057,0.956,0.706,0.112
1.129,0.376,0.204,0.216,0.065
1.148,2.223,0.687,2.714,2.093
1.01,-0.192,0.658,0.831,0.744
2.186,1.191,2.083,1.64,1.562
0.345,0.052,0.145,0.257,0.024
2.19,3.899,2.088,2.32,0.986
1.449,2.097,0.082,2.075,0.561
2.19,3.286,1.05,2.778,1.259
0.144,0.074,1.72,1.45,0.129
2.043,0.868,0.26,0.142,0.073
2.359,5.563,1.338,6.926,2.713
2.054,-0.517,1.278,2.012,0.961
4.664,2.967,4.197,4.121,2.016
0.581,0.1,0.227,0.509,0.027
4.675,9.788,4.209,5.898,1.271
3.032,5.251,0.098,5.251,0.721
4.677,8.247,2.082,7.082,1.623
0.139,0.159,3.454,3.615,0.163
4.352,2.159,0.463,0.207,0.09
5.151,10.462,2.884,6.999,3.479
4.368,-1.071,2.74,2.029,1.227
11.08,5.538,9.718,4.162,2.579
0.581,0.1,0.227,0.509,0.027
11.109,18.476,9.747,5.959,1.622
6.884,9.871,-0.081,5.305,0.917
11.115,15.554,4.662,7.157,2.074
-0.553,0.213,7.942,3.65,0.201
10.281,4.007,0.792,0.204,0.107
12.43,21.031,6.533,7.121,4.596
10.487,-2.205,6.2,2.06,1.617
27.146,11.11,22.324,4.232,3.402
1.087,0.154,0.392,0.513,0.03
27.219,37.178,22.391,6.062,2.137
16.732,19.841,-0.319,5.396,1.206
27.235,31.291,10.641,7.282,2.734
-1.727,0.382,18.219,3.711,0.259
25.165,8.026,1.698,0.202,0.135
22.028,37.061,12.637,27.874,19.479
18.441,-4.017,11.973,6.921,6.787
49.196,19.523,44.123,15.913,14.367
1.087,0.154,0.392,0.513,0.03
49.331,65.607,44.257,23.49,8.987
29.97,34.958,-1.026,20.73,5.028
49.36,55.2,20.828,28.536,11.523
-4.108,0.557,35.938,13.752,1.004
45.539,14.071,2.996,-0.775,0.477
42.684,67.842,25.805,73.184,52.945
35.652,-7.427,24.439,17.88,18.432
95.942,35.706,90.587,41.614,39.038
1.633,0.215,0.611,0.965,0.059
96.207,120.148,90.863,61.613,24.41
58.253,63.988,-2.306,54.327,13.646
96.264,101.078,42.658,74.93,31.305
-8.551,0.954,73.747,35.908,2.707
88.773,25.716,5.969,-2.435,1.274
91.269,83.047,71.455,112.095,111.159
75.915,-9.145,67.614,26.994,38.655
207.561,43.686,253.62,63.515,81.942
1.633,0.215,0.611,0.965,0.059
208.139,147.114,254.395,94.29,51.213
125.266,78.327,-7.591,83.078,28.601
208.264,123.756,118.844,114.782,65.697
-20.604,1.12,206.266,54.735,5.622
191.907,31.45,15.677,-4.267,2.611
194.525,106.972,184.558,186.428,242.96
161.651,-11.824,174.616,44.638,84.468
443.509,56.253,656.07,105.487,179.092
2.611,0.238,1.188,1.27,0.098
444.746,189.527,658.076,156.762,111.919
267.313,100.89,-20.042,138.082,62.49
445.014,159.428,307.219,190.905,143.581
-44.999,1.404,533.5,90.858,12.259
409.993,40.486,40.184,-7.447,5.677
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.555,0.628,0.351,0.922,1.133
0.514,0.037,0.339,0.41,0.399
0.892,0.379,0.829,0.626,0.78
0.306,0.102,0.161,0.243,0.018
0.898,1.048,0.833,0.815,0.488
0.663,0.608,0.141,0.734,0.279
0.903,0.902,0.474,0.918,0.62
0.251,0.115,0.704,0.553,0.067
0.86,0.312,0.202,0.208,0.038
1.276,1.558,0.774,2.084,2.87
1.17,-0.007,0.748,0.874,1.02
2.093,0.891,1.972,1.392,2.085
0.651,0.154,0.306,0.5,0.042
2.099,2.649,1.978,1.831,1.314
1.519,1.482,0.253,1.666,0.751
2.102,2.254,1.085,2.114,1.673
0.499,0.172,1.66,1.259,0.179
1.989,0.688,0.406,0.424,0.103
2.424,3.781,1.461,4.798,4.963
2.18,-0.199,1.406,1.705,1.764
4.279,2.082,4.055,3.032,3.647
0.996,0.206,0.451,0.757,0.066
4.289,6.548,4.066,4.151,2.3
2.968,3.579,0.335,3.741,1.312
4.292,5.54,2.135,4.892,2.932
0.643,0.246,3.38,2.709,0.308
4.032,1.556,0.666,0.566,0.176
4.783,9.344,2.799,11.724,7.676
4.234,-0.716,2.684,3.717,2.725
8.943,5.049,8.252,7.153,5.663
1.577,0.306,0.678,1.266,0.093
8.964,16.336,8.275,10.049,3.571
6.0,8.83,0.433,8.992,2.033
8.969,13.787,4.217,11.974,4.555
0.782,0.405,6.834,6.324,0.471
8.384,3.715,1.129,0.773,0.266
9.934,19.806,5.683,18.723,11.155
8.602,-1.787,5.424,5.746,3.952
20.023,10.587,17.97,11.315,8.242
2.158,0.406,0.905,1.775,0.12
20.073,34.812,18.022,16.008,5.193
12.884,18.701,0.352,14.297,2.95
20.084,29.341,8.879,19.131,6.629
0.229,0.618,14.776,9.974,0.672
18.665,7.722,1.921,0.977,0.373
22.364,40.837,12.216,25.844,15.751
19.089,-3.992,11.624,7.806,5.569
47.169,21.697,40.294,15.547,11.644
3.245,0.56,1.297,2.288,0.15
47.292,71.99,40.413,22.07,7.33
29.616,38.542,0.033,19.693,4.156
47.319,60.632,19.52,26.413,9.363
-1.498,1.0,32.995,13.685,0.931
43.83,15.748,3.619,1.179,0.508
44.392,77.898,24.853,53.718,35.23
37.53,-8.009,23.597,14.727,12.356
96.365,41.22,84.417,31.46,26.011
4.332,0.714,1.689,2.801,0.18
96.623,137.597,84.67,45.56,16.317
59.586,73.5,-0.993,40.423,9.184
96.679,115.832,40.348,54.949,20.886
-5.606,1.557,68.933,27.437,1.935
89.369,29.819,6.615,0.404,0.985
87.076,145.74,50.658,126.902,88.175
73.182,-15.436,48.036,32.607,30.788
192.307,76.926,175.004,73.074,65.049
5.965,0.929,2.3,3.766,0.239
192.83,257.745,175.533,107.173,40.727
117.839,137.488,-3.299,94.75,22.83
192.943,216.91,83.006,129.879,52.191
-14.157,2.511,142.68,63.345,4.642
178.142,55.535,12.584,-2.031,2.259
178.345,228.787,122.113,238.997,199.334
149.097,-24.581,115.65,59.601,69.443
399.868,120.612,428.624,136.589,146.991
7.598,1.144,2.911,4.731,0.298
400.969,404.859,429.928,201.463,91.94
243.105,215.815,-10.89,177.828,51.431
401.207,340.666,201.85,244.661,117.888
-34.761,3.631,348.946,118.08,10.264
370.049,86.985,28.261,-6.298,4.87
372.87,335.759,306.671,425.425,442.294
310.748,-36.405,290.266,104.239,153.911
843.377,176.865,1084.694,242.076,326.083
10.209,1.382,4.099,6.001,0.396
845.715,594.386,1088.004,358.225,203.859
510.418,316.705,-30.932,315.91,113.921
846.221,500.094,509.069,435.566,261.469
-79.76,5.035,882.446,208.938,22.523
780.042,127.471,68.445,-13.745,10.547
