Algoritmo,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-BA,2.5,17:23:01.014250,2024-02-29,17:23:01.708401,0 days 00:00:00.694151
0
8
6
7
5
4
3
2
1
0
0
8
1
1
0,1,2,3,4
4.806,2.218,4.75,0.183,3.901
-0.089,2.62,2.156,1.72,1.971
4.514,3.718,2.666,0.724,2.689
2.547,0.358,5.01,0.062,2.98
4.244,-0.19,5.344,2.703,1.486
2.722,-0.45,5.329,-0.147,2.369
6.117,2.335,1.661,0.775,-0.865
5.977,-0.557,5.577,4.563,1.724
4.974,-0.335,1.699,-0.587,0.136
12.541,3.327,9.708,-0.89,8.122
-0.208,4.308,3.591,2.9,3.367
11.779,6.988,4.794,0.445,5.149
6.656,-1.217,10.322,-1.184,5.871
11.075,-2.555,11.109,5.322,2.175
7.11,-3.191,11.074,-1.699,4.36
15.952,3.608,2.424,0.576,-3.641
15.587,-3.454,11.659,9.915,2.764
12.974,-2.912,2.513,-2.782,-1.164
21.334,3.783,19.297,-3.138,15.096
-0.327,5.996,5.026,4.08,4.763
20.039,12.043,7.833,-0.595,8.641
11.335,-6.472,20.729,-3.696,10.212
18.842,-9.491,22.565,8.692,2.174
12.105,-10.926,22.484,-4.677,6.926
27.128,4.415,2.304,-0.343,-10.475
26.508,-11.52,23.848,17.442,3.455
22.068,-10.298,2.511,-6.738,-5.087
31.915,3.889,40.775,-7.258,28.861
-0.456,8.808,7.547,5.626,6.967
29.98,22.25,14.083,-2.718,15.187
16.972,-18.906,44.109,-8.253,18.516
28.19,-25.617,48.384,13.858,1.482
18.122,-28.807,48.196,-10.004,11.553
40.573,5.293,1.21,-2.267,-25.324
39.646,-30.127,51.372,29.477,4.197
33.011,-27.412,1.691,-13.682,-13.905
    Solución ideal
26.439
-10.07
28.596
0.531
5.282
    Índice de similitud
1.801
0.235
1.858
1.7
1.078
1.675
1.68
1.843
2.06
Índice de similitud
0.235
1.078
1.675
1.68
1.7
1.801
1.843
1.858
2.06
Puntuación Global,Alternativa
0.337,1
1.168,8
1.199,3
1.406,5
1.41,4
1.669,6
1.878,2
1.93,7
2.04,0
Puntuación Global,Alternativa
0.235,1
1.078,4
1.675,5
1.68,6
1.7,3
1.801,0
1.843,7
1.858,2
2.06,8
C1,C2,C3,C4,C5
0.689,0.685,0.864,0.114,0.51
0.0,0.757,0.472,0.356,0.384
0.636,0.959,0.55,0.21,0.536
0.356,0.327,0.913,0.131,0.598
0.587,0.222,0.955,0.501,0.378
0.37,0.17,0.958,0.099,0.512
0.836,0.688,0.396,0.253,0.029
0.811,0.144,0.996,0.845,0.417
0.666,0.183,0.402,0.04,0.181
0.663,0.677,0.867,0.137,0.637
-0.022,0.75,0.472,0.375,0.423
0.617,0.953,0.55,0.226,0.551
0.34,0.322,0.911,0.135,0.603
0.574,0.218,0.958,0.523,0.381
0.36,0.167,0.958,0.103,0.514
0.83,0.686,0.396,0.25,0.03
0.808,0.143,0.996,0.835,0.418
0.666,0.183,0.402,0.04,0.181
1.127,0.819,1.489,0.247,1.191
-0.06,0.909,0.809,0.632,0.745
1.054,1.158,0.943,0.385,0.935
0.576,0.389,1.559,0.225,1.012
0.986,0.262,1.645,0.876,0.639
0.616,0.201,1.642,0.173,0.86
1.437,0.836,0.679,0.406,0.051
1.402,0.174,1.707,1.354,0.699
1.158,0.223,0.689,0.065,0.302
2.968,0.675,2.324,-0.288,1.883
-0.06,0.909,0.809,0.632,0.745
2.786,1.55,1.107,0.037,1.181
1.569,-0.415,2.477,-0.356,1.358
2.618,-0.736,2.671,1.219,0.462
1.676,-0.889,2.663,-0.481,0.992
3.775,0.738,0.52,0.072,-0.948
3.688,-0.953,2.808,2.339,0.605
3.067,-0.824,0.542,-0.743,-0.347
7.735,1.109,4.958,-1.073,4.221
-0.119,1.688,1.435,1.18,1.396
7.265,3.27,2.128,-0.279,2.46
4.109,-1.575,5.312,-1.246,2.891
6.831,-2.365,5.765,2.619,0.689
4.388,-2.741,5.745,-1.552,1.991
9.835,1.273,0.763,-0.199,-2.776
9.61,-2.897,6.082,5.352,1.04
8.0,-2.577,0.814,-2.195,-1.3
8.793,0.456,9.589,-2.248,6.974
-0.119,1.688,1.435,1.18,1.396
8.26,5.055,3.039,-1.04,3.492
4.679,-5.255,10.407,-2.512,4.341
7.767,-6.936,11.456,3.37,-0.001
4.995,-7.735,11.41,-2.978,2.566
11.176,0.807,-0.12,-0.919,-6.834
10.921,-8.066,12.189,7.527,0.691
9.094,-7.386,-0.002,-3.956,-3.923
10.581,0.106,21.478,-4.12,13.765
-0.129,2.812,2.521,1.546,2.204
9.941,10.207,6.25,-2.123,6.546
5.637,-12.434,23.38,-4.557,8.304
9.348,-16.126,25.819,5.166,-0.692
6.017,-17.881,25.712,-5.327,4.627
13.445,0.878,-1.094,-1.924,-14.849
13.138,-18.607,27.524,12.035,0.742
10.943,-17.114,-0.82,-6.944,-8.818
C1,C2,C3,C4,C5
0.048,0.047,0.07,0.087,0.19
0.053,0.052,0.066,0.081,0.058
0.057,0.057,0.066,0.076,0.022
0.062,0.062,0.063,0.058,0.007
0.066,0.066,0.07,0.085,0.004
0.07,0.071,0.066,0.058,0.003
0.075,0.075,0.066,0.047,0.002
0.079,0.079,0.066,0.035,0.002
0.083,0.083,0.066,0.051,0.0
0.711,0.724,0.937,0.224,0.827
0.031,0.802,0.538,0.456,0.481
0.674,1.01,0.616,0.302,0.573
0.402,0.384,0.974,0.193,0.61
0.64,0.284,1.028,0.608,0.385
0.43,0.238,1.024,0.161,0.517
0.905,0.761,0.462,0.297,0.032
0.887,0.222,1.062,0.87,0.42
0.749,0.266,0.468,0.091,0.181
1.838,1.543,2.426,0.471,2.018
-0.029,1.711,1.347,1.088,1.226
1.728,2.168,1.559,0.687,1.508
0.978,0.773,2.533,0.418,1.622
1.626,0.546,2.673,1.484,1.024
1.046,0.439,2.666,0.334,1.377
2.342,1.597,1.141,0.703,0.083
2.289,0.396,2.769,2.224,1.119
1.907,0.489,1.157,0.156,0.483
4.806,2.218,4.75,0.183,3.901
-0.089,2.62,2.156,1.72,1.971
4.514,3.718,2.666,0.724,2.689
2.547,0.358,5.01,0.062,2.98
4.244,-0.19,5.344,2.703,1.486
2.722,-0.45,5.329,-0.147,2.369
6.117,2.335,1.661,0.775,-0.865
5.977,-0.557,5.577,4.563,1.724
4.974,-0.335,1.699,-0.587,0.136
12.541,3.327,9.708,-0.89,8.122
-0.208,4.308,3.591,2.9,3.367
11.779,6.988,4.794,0.445,5.149
6.656,-1.217,10.322,-1.184,5.871
11.075,-2.555,11.109,5.322,2.175
7.11,-3.191,11.074,-1.699,4.36
15.952,3.608,2.424,0.576,-3.641
15.587,-3.454,11.659,9.915,2.764
12.974,-2.912,2.513,-2.782,-1.164
21.334,3.783,19.297,-3.138,15.096
-0.327,5.996,5.026,4.08,4.763
20.039,12.043,7.833,-0.595,8.641
11.335,-6.472,20.729,-3.696,10.212
18.842,-9.491,22.565,8.692,2.174
12.105,-10.926,22.484,-4.677,6.926
27.128,4.415,2.304,-0.343,-10.475
26.508,-11.52,23.848,17.442,3.455
22.068,-10.298,2.511,-6.738,-5.087
31.915,3.889,40.775,-7.258,28.861
-0.456,8.808,7.547,5.626,6.967
29.98,22.25,14.083,-2.718,15.187
16.972,-18.906,44.109,-8.253,18.516
28.19,-25.617,48.384,13.858,1.482
18.122,-28.807,48.196,-10.004,11.553
40.573,5.293,1.21,-2.267,-25.324
39.646,-30.127,51.372,29.477,4.197
33.011,-27.412,1.691,-13.682,-13.905
